product,store,date,demand
cordless screwdriver_2,Store_19,2022-10-31,141.0
cordless screwdriver_2,Store_19,2022-11-07,113.0
cordless screwdriver_2,Store_19,2022-11-14,119.0
cordless screwdriver_2,Store_19,2022-11-21,159.0
cordless screwdriver_2,Store_19,2022-11-28,111.0
cordless screwdriver_2,Store_19,2022-12-05,122.0
cordless screwdriver_2,Store_19,2022-12-12,149.0
cordless screwdriver_2,Store_19,2022-12-19,132.0
cordless screwdriver_2,Store_19,2022-12-26,121.0
cordless screwdriver_2,Store_19,2023-01-02,128.0
cordless screwdriver_2,Store_19,2023-01-09,157.0
cordless screwdriver_2,Store_19,2023-01-16,129.0
cordless screwdriver_2,Store_19,2023-01-23,121.0
cordless screwdriver_2,Store_19,2023-01-30,122.0
cordless screwdriver_2,Store_19,2023-02-06,167.0
cordless screwdriver_2,Store_19,2023-02-13,168.0
cordless screwdriver_2,Store_19,2023-02-20,139.0
cordless screwdriver_2,Store_19,2023-02-27,119.0
cordless screwdriver_2,Store_19,2023-03-06,134.0
cordless screwdriver_2,Store_19,2023-03-13,156.0
cordless screwdriver_2,Store_19,2023-03-20,124.0
cordless screwdriver_2,Store_19,2023-03-27,140.0
cordless screwdriver_2,Store_19,2023-04-03,114.0
cordless screwdriver_2,Store_19,2023-04-10,125.0
cordless screwdriver_2,Store_19,2023-04-17,148.0
cordless screwdriver_2,Store_19,2023-04-24,122.0
cordless screwdriver_2,Store_19,2023-05-01,127.0
cordless screwdriver_2,Store_19,2023-05-08,121.0
cordless screwdriver_2,Store_19,2023-05-15,134.0
cordless screwdriver_2,Store_19,2023-05-22,101.0
cordless screwdriver_2,Store_19,2023-05-29,112.0
cordless screwdriver_2,Store_19,2023-06-05,132.0
cordless screwdriver_2,Store_19,2023-06-12,159.0
cordless screwdriver_2,Store_19,2023-06-19,135.0
cordless screwdriver_2,Store_19,2023-06-26,125.0
cordless screwdriver_2,Store_19,2023-07-03,135.0
cordless screwdriver_2,Store_19,2023-07-10,124.0
cordless screwdriver_2,Store_19,2023-07-17,138.0
cordless screwdriver_2,Store_19,2023-07-24,124.0
cordless screwdriver_2,Store_19,2023-07-31,111.0
cordless screwdriver_2,Store_19,2023-08-07,129.0
cordless screwdriver_2,Store_19,2023-08-14,149.0
cordless screwdriver_2,Store_19,2023-08-21,144.0
cordless screwdriver_2,Store_19,2023-08-28,128.0
cordless screwdriver_2,Store_19,2023-09-04,157.0
cordless screwdriver_2,Store_19,2023-09-11,138.0
cordless screwdriver_2,Store_19,2023-09-18,140.0
cordless screwdriver_2,Store_19,2023-09-25,155.0
cordless screwdriver_2,Store_19,2023-10-02,114.0
cordless screwdriver_2,Store_19,2023-10-09,111.0
cordless screwdriver_2,Store_19,2023-10-16,156.0
cordless screwdriver_2,Store_19,2023-10-23,135.0
cordless screwdriver_2,Store_19,2023-10-30,131.0
cordless screwdriver_2,Store_19,2023-11-06,140.0
cordless screwdriver_2,Store_19,2023-11-13,146.0
cordless screwdriver_2,Store_19,2023-11-20,154.0
cordless screwdriver_2,Store_19,2023-11-27,147.0
cordless screwdriver_2,Store_19,2023-12-04,138.0
cordless screwdriver_2,Store_19,2023-12-11,114.0
cordless screwdriver_2,Store_19,2023-12-18,139.0
cordless screwdriver_2,Store_19,2023-12-25,142.0
cordless screwdriver_2,Store_19,2024-01-01,119.0
cordless screwdriver_2,Store_19,2024-01-08,146.0
cordless screwdriver_2,Store_19,2024-01-15,146.0
cordless screwdriver_2,Store_19,2024-01-22,133.0
cordless screwdriver_2,Store_19,2024-01-29,122.0
cordless screwdriver_2,Store_19,2024-02-05,114.0
cordless screwdriver_2,Store_19,2024-02-12,139.0
cordless screwdriver_2,Store_19,2024-02-19,147.0
cordless screwdriver_2,Store_19,2024-02-26,125.0
cordless screwdriver_2,Store_19,2024-03-04,142.0
cordless screwdriver_2,Store_19,2024-03-11,118.0
cordless screwdriver_2,Store_19,2024-03-18,105.0
cordless screwdriver_2,Store_19,2024-03-25,148.0
cordless screwdriver_2,Store_19,2024-04-01,140.0
cordless screwdriver_2,Store_19,2024-04-08,133.0
cordless screwdriver_2,Store_19,2024-04-15,115.0
cordless screwdriver_2,Store_19,2024-04-22,111.0
cordless screwdriver_2,Store_19,2024-04-29,154.0
cordless screwdriver_2,Store_19,2024-05-06,135.0
cordless screwdriver_2,Store_19,2024-05-13,153.0
cordless screwdriver_2,Store_19,2024-05-20,137.0
cordless screwdriver_2,Store_19,2024-05-27,123.0
cordless screwdriver_2,Store_19,2024-06-03,113.0
cordless screwdriver_2,Store_19,2024-06-10,126.0
cordless screwdriver_2,Store_19,2024-06-17,125.0
cordless screwdriver_2,Store_19,2024-06-24,167.0
cordless screwdriver_2,Store_19,2024-07-01,139.0
cordless screwdriver_2,Store_19,2024-07-08,140.0
cordless screwdriver_2,Store_19,2024-07-15,106.0
cordless screwdriver_2,Store_19,2024-07-22,133.0
cordless screwdriver_2,Store_19,2024-07-29,155.0
cordless screwdriver_2,Store_19,2024-08-05,135.0
cordless screwdriver_2,Store_19,2024-08-12,139.0
cordless screwdriver_2,Store_19,2024-08-19,113.0
cordless screwdriver_2,Store_19,2024-08-26,113.0
cordless screwdriver_2,Store_19,2024-09-02,142.0
cordless screwdriver_2,Store_19,2024-09-09,139.0
cordless screwdriver_2,Store_19,2024-09-16,143.0
cordless screwdriver_2,Store_19,2024-09-23,103.0
cordless screwdriver_2,Store_19,2024-09-30,138.0
cordless screwdriver_2,Store_19,2024-10-07,174.0
cordless screwdriver_2,Store_19,2024-10-14,139.0
cordless screwdriver_2,Store_19,2024-10-21,119.0
cordless screwdriver_2,Store_2,2022-10-24,115.0
cordless screwdriver_2,Store_2,2022-10-31,113.0
cordless screwdriver_2,Store_2,2022-11-07,95.0
cordless screwdriver_2,Store_2,2022-11-14,100.0
cordless screwdriver_2,Store_2,2022-11-21,123.0
cordless screwdriver_2,Store_2,2022-11-28,90.0
cordless screwdriver_2,Store_2,2022-12-05,99.0
cordless screwdriver_2,Store_2,2022-12-12,120.0
cordless screwdriver_2,Store_2,2022-12-19,104.0
cordless screwdriver_2,Store_2,2022-12-26,99.0
cordless screwdriver_2,Store_2,2023-01-02,106.0
cordless screwdriver_2,Store_2,2023-01-09,122.0
cordless screwdriver_2,Store_2,2023-01-16,105.0
cordless screwdriver_2,Store_2,2023-01-23,102.0
cordless screwdriver_2,Store_2,2023-01-30,103.0
cordless screwdriver_2,Store_2,2023-02-06,128.0
cordless screwdriver_2,Store_2,2023-02-13,131.0
cordless screwdriver_2,Store_2,2023-02-20,119.0
cordless screwdriver_2,Store_2,2023-02-27,111.0
cordless screwdriver_2,Store_2,2023-03-06,114.0
cordless screwdriver_2,Store_2,2023-03-13,122.0
cordless screwdriver_2,Store_2,2023-03-20,101.0
cordless screwdriver_2,Store_2,2023-03-27,116.0
cordless screwdriver_2,Store_2,2023-04-03,99.0
cordless screwdriver_2,Store_2,2023-04-10,100.0
cordless screwdriver_2,Store_2,2023-04-17,115.0
cordless screwdriver_2,Store_2,2023-04-24,98.0
cordless screwdriver_2,Store_2,2023-05-01,104.0
cordless screwdriver_2,Store_2,2023-05-08,101.0
cordless screwdriver_2,Store_2,2023-05-15,105.0
cordless screwdriver_2,Store_2,2023-05-22,83.0
cordless screwdriver_2,Store_2,2023-05-29,88.0
cordless screwdriver_2,Store_2,2023-06-05,101.0
cordless screwdriver_2,Store_2,2023-06-12,117.0
cordless screwdriver_2,Store_2,2023-06-19,108.0
cordless screwdriver_2,Store_2,2023-06-26,107.0
cordless screwdriver_2,Store_2,2023-07-03,114.0
cordless screwdriver_2,Store_2,2023-07-10,102.0
cordless screwdriver_2,Store_2,2023-07-17,109.0
cordless screwdriver_2,Store_2,2023-07-24,102.0
cordless screwdriver_2,Store_2,2023-07-31,92.0
cordless screwdriver_2,Store_2,2023-08-07,102.0
cordless screwdriver_2,Store_2,2023-08-14,114.0
cordless screwdriver_2,Store_2,2023-08-21,113.0
cordless screwdriver_2,Store_2,2023-08-28,108.0
cordless screwdriver_2,Store_2,2023-09-04,129.0
cordless screwdriver_2,Store_2,2023-09-11,115.0
cordless screwdriver_2,Store_2,2023-09-18,116.0
cordless screwdriver_2,Store_2,2023-09-25,128.0
cordless screwdriver_2,Store_2,2023-10-02,100.0
cordless screwdriver_2,Store_2,2023-10-09,95.0
cordless screwdriver_2,Store_2,2023-10-16,122.0
cordless screwdriver_2,Store_2,2023-10-23,105.0
cordless screwdriver_2,Store_2,2023-10-30,106.0
cordless screwdriver_2,Store_2,2023-11-06,117.0
cordless screwdriver_2,Store_2,2023-11-13,118.0
cordless screwdriver_2,Store_2,2023-11-20,124.0
cordless screwdriver_2,Store_2,2023-11-27,123.0
cordless screwdriver_2,Store_2,2023-12-04,118.0
cordless screwdriver_2,Store_2,2023-12-11,101.0
cordless screwdriver_2,Store_2,2023-12-18,113.0
cordless screwdriver_2,Store_2,2023-12-25,113.0
cordless screwdriver_2,Store_2,2024-01-01,96.0
cordless screwdriver_2,Store_2,2024-01-08,118.0
cordless screwdriver_2,Store_2,2024-01-15,118.0
cordless screwdriver_2,Store_2,2024-01-22,109.0
cordless screwdriver_2,Store_2,2024-01-29,105.0
cordless screwdriver_2,Store_2,2024-02-05,97.0
cordless screwdriver_2,Store_2,2024-02-12,108.0
cordless screwdriver_2,Store_2,2024-02-19,113.0
cordless screwdriver_2,Store_2,2024-02-26,101.0
cordless screwdriver_2,Store_2,2024-03-04,116.0
cordless screwdriver_2,Store_2,2024-03-11,101.0
cordless screwdriver_2,Store_2,2024-03-18,87.0
cordless screwdriver_2,Store_2,2024-03-25,114.0
cordless screwdriver_2,Store_2,2024-04-01,108.0
cordless screwdriver_2,Store_2,2024-04-08,106.0
cordless screwdriver_2,Store_2,2024-04-15,100.0
cordless screwdriver_2,Store_2,2024-04-22,93.0
cordless screwdriver_2,Store_2,2024-04-29,117.0
cordless screwdriver_2,Store_2,2024-05-06,105.0
cordless screwdriver_2,Store_2,2024-05-13,121.0
cordless screwdriver_2,Store_2,2024-05-20,118.0
cordless screwdriver_2,Store_2,2024-05-27,106.0
cordless screwdriver_2,Store_2,2024-06-03,97.0
cordless screwdriver_2,Store_2,2024-06-10,100.0
cordless screwdriver_2,Store_2,2024-06-17,97.0
cordless screwdriver_2,Store_2,2024-06-24,125.0
cordless screwdriver_2,Store_2,2024-07-01,113.0
cordless screwdriver_2,Store_2,2024-07-08,117.0
cordless screwdriver_2,Store_2,2024-07-15,98.0
cordless screwdriver_2,Store_2,2024-07-22,107.0
cordless screwdriver_2,Store_2,2024-07-29,120.0
cordless screwdriver_2,Store_2,2024-08-05,107.0
cordless screwdriver_2,Store_2,2024-08-12,115.0
cordless screwdriver_2,Store_2,2024-08-19,100.0
cordless screwdriver_2,Store_2,2024-08-26,94.0
cordless screwdriver_2,Store_2,2024-09-02,110.0
cordless screwdriver_2,Store_2,2024-09-09,107.0
cordless screwdriver_2,Store_2,2024-09-16,113.0
cordless screwdriver_2,Store_2,2024-09-23,91.0
cordless screwdriver_2,Store_2,2024-09-30,111.0
cordless screwdriver_2,Store_2,2024-10-07,133.0
cordless screwdriver_2,Store_2,2024-10-14,112.0
cordless screwdriver_2,Store_2,2024-10-21,106.0
cordless screwdriver_2,Store_20,2022-10-24,146.0
cordless screwdriver_2,Store_20,2022-10-31,137.0
cordless screwdriver_2,Store_20,2022-11-07,122.0
cordless screwdriver_2,Store_20,2022-11-14,131.0
cordless screwdriver_2,Store_20,2022-11-21,151.0
cordless screwdriver_2,Store_20,2022-11-28,112.0
cordless screwdriver_2,Store_20,2022-12-05,134.0
cordless screwdriver_2,Store_20,2022-12-12,147.0
cordless screwdriver_2,Store_20,2022-12-19,127.0
cordless screwdriver_2,Store_20,2022-12-26,130.0
cordless screwdriver_2,Store_20,2023-01-02,135.0
cordless screwdriver_2,Store_20,2023-01-09,149.0
cordless screwdriver_2,Store_20,2023-01-16,128.0
cordless screwdriver_2,Store_20,2023-01-23,132.0
cordless screwdriver_2,Store_20,2023-01-30,132.0
cordless screwdriver_2,Store_20,2023-02-06,156.0
cordless screwdriver_2,Store_20,2023-02-13,154.0
cordless screwdriver_2,Store_20,2023-02-20,144.0
cordless screwdriver_2,Store_20,2023-02-27,139.0
cordless screwdriver_2,Store_20,2023-03-06,142.0
cordless screwdriver_2,Store_20,2023-03-13,149.0
cordless screwdriver_2,Store_20,2023-03-20,126.0
cordless screwdriver_2,Store_20,2023-03-27,148.0
cordless screwdriver_2,Store_20,2023-04-03,123.0
cordless screwdriver_2,Store_20,2023-04-10,131.0
cordless screwdriver_2,Store_20,2023-04-17,144.0
cordless screwdriver_2,Store_20,2023-04-24,122.0
cordless screwdriver_2,Store_20,2023-05-01,136.0
cordless screwdriver_2,Store_20,2023-05-08,127.0
cordless screwdriver_2,Store_20,2023-05-15,134.0
cordless screwdriver_2,Store_20,2023-05-22,110.0
cordless screwdriver_2,Store_20,2023-05-29,121.0
cordless screwdriver_2,Store_20,2023-06-05,130.0
cordless screwdriver_2,Store_20,2023-06-12,145.0
cordless screwdriver_2,Store_20,2023-06-19,133.0
cordless screwdriver_2,Store_20,2023-06-26,136.0
cordless screwdriver_2,Store_20,2023-07-03,142.0
cordless screwdriver_2,Store_20,2023-07-10,127.0
cordless screwdriver_2,Store_20,2023-07-17,139.0
cordless screwdriver_2,Store_20,2023-07-24,128.0
cordless screwdriver_2,Store_20,2023-07-31,120.0
cordless screwdriver_2,Store_20,2023-08-07,133.0
cordless screwdriver_2,Store_20,2023-08-14,141.0
cordless screwdriver_2,Store_20,2023-08-21,138.0
cordless screwdriver_2,Store_20,2023-08-28,135.0
cordless screwdriver_2,Store_20,2023-09-04,158.0
cordless screwdriver_2,Store_20,2023-09-11,137.0
cordless screwdriver_2,Store_20,2023-09-18,145.0
cordless screwdriver_2,Store_20,2023-09-25,156.0
cordless screwdriver_2,Store_20,2023-10-02,122.0
cordless screwdriver_2,Store_20,2023-10-09,127.0
cordless screwdriver_2,Store_20,2023-10-16,152.0
cordless screwdriver_2,Store_20,2023-10-23,127.0
cordless screwdriver_2,Store_20,2023-10-30,137.0
cordless screwdriver_2,Store_20,2023-11-06,145.0
cordless screwdriver_2,Store_20,2023-11-13,143.0
cordless screwdriver_2,Store_20,2023-11-20,151.0
cordless screwdriver_2,Store_20,2023-11-27,148.0
cordless screwdriver_2,Store_20,2023-12-04,145.0
cordless screwdriver_2,Store_20,2023-12-11,128.0
cordless screwdriver_2,Store_20,2023-12-18,144.0
cordless screwdriver_2,Store_20,2023-12-25,138.0
cordless screwdriver_2,Store_20,2024-01-01,123.0
cordless screwdriver_2,Store_20,2024-01-08,150.0
cordless screwdriver_2,Store_20,2024-01-15,142.0
cordless screwdriver_2,Store_20,2024-01-22,136.0
cordless screwdriver_2,Store_20,2024-01-29,133.0
cordless screwdriver_2,Store_20,2024-02-05,125.0
cordless screwdriver_2,Store_20,2024-02-12,138.0
cordless screwdriver_2,Store_20,2024-02-19,139.0
cordless screwdriver_2,Store_20,2024-02-26,128.0
cordless screwdriver_2,Store_20,2024-03-04,147.0
cordless screwdriver_2,Store_20,2024-03-11,124.0
cordless screwdriver_2,Store_20,2024-03-18,117.0
cordless screwdriver_2,Store_20,2024-03-25,147.0
cordless screwdriver_2,Store_20,2024-04-01,131.0
cordless screwdriver_2,Store_20,2024-04-08,135.0
cordless screwdriver_2,Store_20,2024-04-15,128.0
cordless screwdriver_2,Store_20,2024-04-22,121.0
cordless screwdriver_2,Store_20,2024-04-29,148.0
cordless screwdriver_2,Store_20,2024-05-06,128.0
cordless screwdriver_2,Store_20,2024-05-13,152.0
cordless screwdriver_2,Store_20,2024-05-20,141.0
cordless screwdriver_2,Store_20,2024-05-27,132.0
cordless screwdriver_2,Store_20,2024-06-03,126.0
cordless screwdriver_2,Store_20,2024-06-10,130.0
cordless screwdriver_2,Store_20,2024-06-17,125.0
cordless screwdriver_2,Store_20,2024-06-24,156.0
cordless screwdriver_2,Store_20,2024-07-01,135.0
cordless screwdriver_2,Store_20,2024-07-08,147.0
cordless screwdriver_2,Store_20,2024-07-15,123.0
cordless screwdriver_2,Store_20,2024-07-22,139.0
cordless screwdriver_2,Store_20,2024-07-29,146.0
cordless screwdriver_2,Store_20,2024-08-05,132.0
cordless screwdriver_2,Store_20,2024-08-12,146.0
cordless screwdriver_2,Store_20,2024-08-19,125.0
cordless screwdriver_2,Store_20,2024-08-26,124.0
cordless screwdriver_2,Store_20,2024-09-02,140.0
cordless screwdriver_2,Store_20,2024-09-09,132.0
cordless screwdriver_2,Store_20,2024-09-16,142.0
cordless screwdriver_2,Store_20,2024-09-23,117.0
cordless screwdriver_2,Store_20,2024-09-30,144.0
cordless screwdriver_2,Store_20,2024-10-07,159.0
cordless screwdriver_2,Store_20,2024-10-14,134.0
cordless screwdriver_2,Store_20,2024-10-21,136.0
cordless screwdriver_2,Store_21,2022-10-24,64.0
cordless screwdriver_2,Store_21,2022-10-31,58.0
cordless screwdriver_2,Store_21,2022-11-07,43.0
cordless screwdriver_2,Store_21,2022-11-14,51.0
cordless screwdriver_2,Store_21,2022-11-21,69.0
cordless screwdriver_2,Store_21,2022-11-28,35.0
cordless screwdriver_2,Store_21,2022-12-05,52.0
cordless screwdriver_2,Store_21,2022-12-12,66.0
cordless screwdriver_2,Store_21,2022-12-19,48.0
cordless screwdriver_2,Store_21,2022-12-26,50.0
cordless screwdriver_2,Store_21,2023-01-02,55.0
cordless screwdriver_2,Store_21,2023-01-09,68.0
cordless screwdriver_2,Store_21,2023-01-16,50.0
cordless screwdriver_2,Store_21,2023-01-23,52.0
cordless screwdriver_2,Store_21,2023-01-30,52.0
cordless screwdriver_2,Store_21,2023-02-06,74.0
cordless screwdriver_2,Store_21,2023-02-13,74.0
cordless screwdriver_2,Store_21,2023-02-20,64.0
cordless screwdriver_2,Store_21,2023-02-27,59.0
cordless screwdriver_2,Store_21,2023-03-06,62.0
cordless screwdriver_2,Store_21,2023-03-13,68.0
cordless screwdriver_2,Store_21,2023-03-20,48.0
cordless screwdriver_2,Store_21,2023-03-27,66.0
cordless screwdriver_2,Store_21,2023-04-03,45.0
cordless screwdriver_2,Store_21,2023-04-10,50.0
cordless screwdriver_2,Store_21,2023-04-17,63.0
cordless screwdriver_2,Store_21,2023-04-24,44.0
cordless screwdriver_2,Store_21,2023-05-01,55.0
cordless screwdriver_2,Store_21,2023-05-08,48.0
cordless screwdriver_2,Store_21,2023-05-15,54.0
cordless screwdriver_2,Store_21,2023-05-22,32.0
cordless screwdriver_2,Store_21,2023-05-29,41.0
cordless screwdriver_2,Store_21,2023-06-05,50.0
cordless screwdriver_2,Store_21,2023-06-12,63.0
cordless screwdriver_2,Store_21,2023-06-19,54.0
cordless screwdriver_2,Store_21,2023-06-26,56.0
cordless screwdriver_2,Store_21,2023-07-03,61.0
cordless screwdriver_2,Store_21,2023-07-10,48.0
cordless screwdriver_2,Store_21,2023-07-17,58.0
cordless screwdriver_2,Store_21,2023-07-24,49.0
cordless screwdriver_2,Store_21,2023-07-31,41.0
cordless screwdriver_2,Store_21,2023-08-07,53.0
cordless screwdriver_2,Store_21,2023-08-14,60.0
cordless screwdriver_2,Store_21,2023-08-21,58.0
cordless screwdriver_2,Store_21,2023-08-28,56.0
cordless screwdriver_2,Store_21,2023-09-04,76.0
cordless screwdriver_2,Store_21,2023-09-11,59.0
cordless screwdriver_2,Store_21,2023-09-18,64.0
cordless screwdriver_2,Store_21,2023-09-25,74.0
cordless screwdriver_2,Store_21,2023-10-02,45.0
cordless screwdriver_2,Store_21,2023-10-09,47.0
cordless screwdriver_2,Store_21,2023-10-16,70.0
cordless screwdriver_2,Store_21,2023-10-23,49.0
cordless screwdriver_2,Store_21,2023-10-30,56.0
cordless screwdriver_2,Store_21,2023-11-06,65.0
cordless screwdriver_2,Store_21,2023-11-13,63.0
cordless screwdriver_2,Store_21,2023-11-20,70.0
cordless screwdriver_2,Store_21,2023-11-27,68.0
cordless screwdriver_2,Store_21,2023-12-04,64.0
cordless screwdriver_2,Store_21,2023-12-11,49.0
cordless screwdriver_2,Store_21,2023-12-18,62.0
cordless screwdriver_2,Store_21,2023-12-25,58.0
cordless screwdriver_2,Store_21,2024-01-01,45.0
cordless screwdriver_2,Store_21,2024-01-08,68.0
cordless screwdriver_2,Store_21,2024-01-15,62.0
cordless screwdriver_2,Store_21,2024-01-22,56.0
cordless screwdriver_2,Store_21,2024-01-29,54.0
cordless screwdriver_2,Store_21,2024-02-05,46.0
cordless screwdriver_2,Store_21,2024-02-12,57.0
cordless screwdriver_2,Store_21,2024-02-19,60.0
cordless screwdriver_2,Store_21,2024-02-26,49.0
cordless screwdriver_2,Store_21,2024-03-04,65.0
cordless screwdriver_2,Store_21,2024-03-11,46.0
cordless screwdriver_2,Store_21,2024-03-18,38.0
cordless screwdriver_2,Store_21,2024-03-25,65.0
cordless screwdriver_2,Store_21,2024-04-01,52.0
cordless screwdriver_2,Store_21,2024-04-08,55.0
cordless screwdriver_2,Store_21,2024-04-15,49.0
cordless screwdriver_2,Store_21,2024-04-22,42.0
cordless screwdriver_2,Store_21,2024-04-29,66.0
cordless screwdriver_2,Store_21,2024-05-06,50.0
cordless screwdriver_2,Store_21,2024-05-13,70.0
cordless screwdriver_2,Store_21,2024-05-20,62.0
cordless screwdriver_2,Store_21,2024-05-27,53.0
cordless screwdriver_2,Store_21,2024-06-03,47.0
cordless screwdriver_2,Store_21,2024-06-10,50.0
cordless screwdriver_2,Store_21,2024-06-17,46.0
cordless screwdriver_2,Store_21,2024-06-24,73.0
cordless screwdriver_2,Store_21,2024-07-01,57.0
cordless screwdriver_2,Store_21,2024-07-08,65.0
cordless screwdriver_2,Store_21,2024-07-15,45.0
cordless screwdriver_2,Store_21,2024-07-22,57.0
cordless screwdriver_2,Store_21,2024-07-29,65.0
cordless screwdriver_2,Store_21,2024-08-05,53.0
cordless screwdriver_2,Store_21,2024-08-12,64.0
cordless screwdriver_2,Store_21,2024-08-19,46.0
cordless screwdriver_2,Store_21,2024-08-26,44.0
cordless screwdriver_2,Store_21,2024-09-02,59.0
cordless screwdriver_2,Store_21,2024-09-09,52.0
cordless screwdriver_2,Store_21,2024-09-16,61.0
cordless screwdriver_2,Store_21,2024-09-23,39.0
cordless screwdriver_2,Store_21,2024-09-30,62.0
cordless screwdriver_2,Store_21,2024-10-07,77.0
cordless screwdriver_2,Store_21,2024-10-14,55.0
cordless screwdriver_2,Store_21,2024-10-21,56.0
cordless screwdriver_2,Store_22,2022-10-24,73.0
cordless screwdriver_2,Store_22,2022-10-31,63.0
cordless screwdriver_2,Store_22,2022-11-07,46.0
cordless screwdriver_2,Store_22,2022-11-14,58.0
cordless screwdriver_2,Store_22,2022-11-21,79.0
cordless screwdriver_2,Store_22,2022-11-28,34.0
cordless screwdriver_2,Store_22,2022-12-05,61.0
cordless screwdriver_2,Store_22,2022-12-12,76.0
cordless screwdriver_2,Store_22,2022-12-19,50.0
cordless screwdriver_2,Store_22,2022-12-26,56.0
cordless screwdriver_2,Store_22,2023-01-02,62.0
cordless screwdriver_2,Store_22,2023-01-09,77.0
cordless screwdriver_2,Store_22,2023-01-16,53.0
cordless screwdriver_2,Store_22,2023-01-23,58.0
cordless screwdriver_2,Store_22,2023-01-30,58.0
cordless screwdriver_2,Store_22,2023-02-06,85.0
cordless screwdriver_2,Store_22,2023-02-13,81.0
cordless screwdriver_2,Store_22,2023-02-20,70.0
cordless screwdriver_2,Store_22,2023-02-27,65.0
cordless screwdriver_2,Store_22,2023-03-06,69.0
cordless screwdriver_2,Store_22,2023-03-13,76.0
cordless screwdriver_2,Store_22,2023-03-20,50.0
cordless screwdriver_2,Store_22,2023-03-27,75.0
cordless screwdriver_2,Store_22,2023-04-03,48.0
cordless screwdriver_2,Store_22,2023-04-10,57.0
cordless screwdriver_2,Store_22,2023-04-17,72.0
cordless screwdriver_2,Store_22,2023-04-24,45.0
cordless screwdriver_2,Store_22,2023-05-01,62.0
cordless screwdriver_2,Store_22,2023-05-08,53.0
cordless screwdriver_2,Store_22,2023-05-15,60.0
cordless screwdriver_2,Store_22,2023-05-22,33.0
cordless screwdriver_2,Store_22,2023-05-29,47.0
cordless screwdriver_2,Store_22,2023-06-05,56.0
cordless screwdriver_2,Store_22,2023-06-12,71.0
cordless screwdriver_2,Store_22,2023-06-19,59.0
cordless screwdriver_2,Store_22,2023-06-26,62.0
cordless screwdriver_2,Store_22,2023-07-03,69.0
cordless screwdriver_2,Store_22,2023-07-10,52.0
cordless screwdriver_2,Store_22,2023-07-17,66.0
cordless screwdriver_2,Store_22,2023-07-24,53.0
cordless screwdriver_2,Store_22,2023-07-31,45.0
cordless screwdriver_2,Store_22,2023-08-07,60.0
cordless screwdriver_2,Store_22,2023-08-14,68.0
cordless screwdriver_2,Store_22,2023-08-21,64.0
cordless screwdriver_2,Store_22,2023-08-28,61.0
cordless screwdriver_2,Store_22,2023-09-04,87.0
cordless screwdriver_2,Store_22,2023-09-11,63.0
cordless screwdriver_2,Store_22,2023-09-18,72.0
cordless screwdriver_2,Store_22,2023-09-25,84.0
cordless screwdriver_2,Store_22,2023-10-02,46.0
cordless screwdriver_2,Store_22,2023-10-09,53.0
cordless screwdriver_2,Store_22,2023-10-16,81.0
cordless screwdriver_2,Store_22,2023-10-23,51.0
cordless screwdriver_2,Store_22,2023-10-30,63.0
cordless screwdriver_2,Store_22,2023-11-06,73.0
cordless screwdriver_2,Store_22,2023-11-13,69.0
cordless screwdriver_2,Store_22,2023-11-20,79.0
cordless screwdriver_2,Store_22,2023-11-27,75.0
cordless screwdriver_2,Store_22,2023-12-04,71.0
cordless screwdriver_2,Store_22,2023-12-11,53.0
cordless screwdriver_2,Store_22,2023-12-18,71.0
cordless screwdriver_2,Store_22,2023-12-25,64.0
cordless screwdriver_2,Store_22,2024-01-01,48.0
cordless screwdriver_2,Store_22,2024-01-08,78.0
cordless screwdriver_2,Store_22,2024-01-15,68.0
cordless screwdriver_2,Store_22,2024-01-22,61.0
cordless screwdriver_2,Store_22,2024-01-29,60.0
cordless screwdriver_2,Store_22,2024-02-05,50.0
cordless screwdriver_2,Store_22,2024-02-12,65.0
cordless screwdriver_2,Store_22,2024-02-19,66.0
cordless screwdriver_2,Store_22,2024-02-26,52.0
cordless screwdriver_2,Store_22,2024-03-04,75.0
cordless screwdriver_2,Store_22,2024-03-11,49.0
cordless screwdriver_2,Store_22,2024-03-18,41.0
cordless screwdriver_2,Store_22,2024-03-25,75.0
cordless screwdriver_2,Store_22,2024-04-01,56.0
cordless screwdriver_2,Store_22,2024-04-08,61.0
cordless screwdriver_2,Store_22,2024-04-15,54.0
cordless screwdriver_2,Store_22,2024-04-22,46.0
cordless screwdriver_2,Store_22,2024-04-29,76.0
cordless screwdriver_2,Store_22,2024-05-06,53.0
cordless screwdriver_2,Store_22,2024-05-13,80.0
cordless screwdriver_2,Store_22,2024-05-20,68.0
cordless screwdriver_2,Store_22,2024-05-27,57.0
cordless screwdriver_2,Store_22,2024-06-03,52.0
cordless screwdriver_2,Store_22,2024-06-10,56.0
cordless screwdriver_2,Store_22,2024-06-17,50.0
cordless screwdriver_2,Store_22,2024-06-24,84.0
cordless screwdriver_2,Store_22,2024-07-01,61.0
cordless screwdriver_2,Store_22,2024-07-08,73.0
cordless screwdriver_2,Store_22,2024-07-15,48.0
cordless screwdriver_2,Store_22,2024-07-22,65.0
cordless screwdriver_2,Store_22,2024-07-29,74.0
cordless screwdriver_2,Store_22,2024-08-05,56.0
cordless screwdriver_2,Store_22,2024-08-12,73.0
cordless screwdriver_2,Store_22,2024-08-19,50.0
cordless screwdriver_2,Store_22,2024-08-26,49.0
cordless screwdriver_2,Store_22,2024-09-02,67.0
cordless screwdriver_2,Store_22,2024-09-09,57.0
